geocode_input,match,match_type,match_address,longitude,latitude,parcel_number,join_type,log_id,street_number,street_direction,street_name,street_suffix,street_unit,zip_code
"1560 S SALTAIR AVE, , CA, 90025",Match,Exact,"1560 S SALTAIR AVE, LOS ANGELES, CA, 90025",-118.46124556999996,34.03988108100003,141568388,L,34551,1560,S,SALTAIR,AVE,210,90025
"1560 S SALTAIR AVE, , CA, 90025",Match,Exact,"1560 S SALTAIR AVE, LOS ANGELES, CA, 90025",-118.46124556999996,34.03988108100003,141568388,L,34552,1560,S,SALTAIR,AVE,211,90025
"10141 N SAMOA AVE, , CA, 91042",Match,Exact,"10141 SAMOA AVE, TUJUNGA, CA, 91042",-118.28733709999995,34.253522807000024,142048650,L,25694,10141,N,SAMOA,AVE,1,91042
"10141 N SAMOA AVE, , CA, 91042",Match,Exact,"10141 SAMOA AVE, TUJUNGA, CA, 91042",-118.28733709999995,34.253522807000024,142048650,L,29814,10141,N,SAMOA,AVE,10,91042
"10141 N SAMOA AVE, , CA, 91042",Match,Exact,"10141 SAMOA AVE, TUJUNGA, CA, 91042",-118.28733709999995,34.253522807000024,142048650,L,29813,10141,N,SAMOA,AVE,11,91042
"10141 N SAMOA AVE, , CA, 91042",Match,Exact,"10141 SAMOA AVE, TUJUNGA, CA, 91042",-118.28733709999995,34.253522807000024,142048650,L,25696,10141,N,SAMOA,AVE,12,91042
"10141 N SAMOA AVE, , CA, 91042",Match,Exact,"10141 SAMOA AVE, TUJUNGA, CA, 91042",-118.28733709999995,34.253522807000024,142048650,L,29820,10141,N,SAMOA,AVE,13,91042
"10141 N SAMOA AVE, , CA, 91042",Match,Exact,"10141 SAMOA AVE, TUJUNGA, CA, 91042",-118.28733709999995,34.253522807000024,142048650,L,29817,10141,N,SAMOA,AVE,14,91042
"10141 N SAMOA AVE, , CA, 91042",Match,Exact,"10141 SAMOA AVE, TUJUNGA, CA, 91042",-118.28733709999995,34.253522807000024,142048650,L,29818,10141,N,SAMOA,AVE,15,91042
"10141 N SAMOA AVE, , CA, 91042",Match,Exact,"10141 SAMOA AVE, TUJUNGA, CA, 91042",-118.28733709999995,34.253522807000024,142048650,L,29819,10141,N,SAMOA,AVE,16,91042
"10141 N SAMOA AVE, , CA, 91042",Match,Exact,"10141 SAMOA AVE, TUJUNGA, CA, 91042",-118.28733709999995,34.253522807000024,142048650,L,25697,10141,N,SAMOA,AVE,17,91042
"10141 N SAMOA AVE, , CA, 91042",Match,Exact,"10141 SAMOA AVE, TUJUNGA, CA, 91042",-118.28733709999995,34.253522807000024,142048650,L,29821,10141,N,SAMOA,AVE,18,91042
"10141 N SAMOA AVE, , CA, 91042",Match,Exact,"10141 SAMOA AVE, TUJUNGA, CA, 91042",-118.28733709999995,34.253522807000024,142048650,L,29822,10141,N,SAMOA,AVE,19,91042
"10141 N SAMOA AVE, , CA, 91042",Match,Exact,"10141 SAMOA AVE, TUJUNGA, CA, 91042",-118.28733709999995,34.253522807000024,142048650,L,29808,10141,N,SAMOA,AVE,2,91042
"10141 N SAMOA AVE, , CA, 91042",Match,Exact,"10141 SAMOA AVE, TUJUNGA, CA, 91042",-118.28733709999995,34.253522807000024,142048650,L,29823,10141,N,SAMOA,AVE,20,91042
"10141 N SAMOA AVE, , CA, 91042",Match,Exact,"10141 SAMOA AVE, TUJUNGA, CA, 91042",-118.28733709999995,34.253522807000024,142048650,L,25698,10141,N,SAMOA,AVE,21,91042
"10141 N SAMOA AVE, , CA, 91042",Match,Exact,"10141 SAMOA AVE, TUJUNGA, CA, 91042",-118.28733709999995,34.253522807000024,142048650,L,29828,10141,N,SAMOA,AVE,22,91042
"10141 N SAMOA AVE, , CA, 91042",Match,Exact,"10141 SAMOA AVE, TUJUNGA, CA, 91042",-118.28733709999995,34.253522807000024,142048650,L,29827,10141,N,SAMOA,AVE,23,91042
"10141 N SAMOA AVE, , CA, 91042",Match,Exact,"10141 SAMOA AVE, TUJUNGA, CA, 91042",-118.28733709999995,34.253522807000024,142048650,L,29826,10141,N,SAMOA,AVE,24,91042
"10141 N SAMOA AVE, , CA, 91042",Match,Exact,"10141 SAMOA AVE, TUJUNGA, CA, 91042",-118.28733709999995,34.253522807000024,142048650,L,29825,10141,N,SAMOA,AVE,25,91042
"10141 N SAMOA AVE, , CA, 91042",Match,Exact,"10141 SAMOA AVE, TUJUNGA, CA, 91042",-118.28733709999995,34.253522807000024,142048650,L,29824,10141,N,SAMOA,AVE,26,91042
"10141 N SAMOA AVE, , CA, 91042",Match,Exact,"10141 SAMOA AVE, TUJUNGA, CA, 91042",-118.28733709999995,34.253522807000024,142048650,L,29829,10141,N,SAMOA,AVE,27,91042
"10141 N SAMOA AVE, , CA, 91042",Match,Exact,"10141 SAMOA AVE, TUJUNGA, CA, 91042",-118.28733709999995,34.253522807000024,142048650,L,29809,10141,N,SAMOA,AVE,3,91042
"10141 N SAMOA AVE, , CA, 91042",Match,Exact,"10141 SAMOA AVE, TUJUNGA, CA, 91042",-118.28733709999995,34.253522807000024,142048650,L,29812,10141,N,SAMOA,AVE,4,91042
"10141 N SAMOA AVE, , CA, 91042",Match,Exact,"10141 SAMOA AVE, TUJUNGA, CA, 91042",-118.28733709999995,34.253522807000024,142048650,L,29811,10141,N,SAMOA,AVE,5,91042
"10141 N SAMOA AVE, , CA, 91042",Match,Exact,"10141 SAMOA AVE, TUJUNGA, CA, 91042",-118.28733709999995,34.253522807000024,142048650,L,29810,10141,N,SAMOA,AVE,6,91042
"10141 N SAMOA AVE, , CA, 91042",Match,Exact,"10141 SAMOA AVE, TUJUNGA, CA, 91042",-118.28733709999995,34.253522807000024,142048650,L,25695,10141,N,SAMOA,AVE,7,91042
"10141 N SAMOA AVE, , CA, 91042",Match,Exact,"10141 SAMOA AVE, TUJUNGA, CA, 91042",-118.28733709999995,34.253522807000024,142048650,L,29815,10141,N,SAMOA,AVE,8,91042
"10141 N SAMOA AVE, , CA, 91042",Match,Exact,"10141 SAMOA AVE, TUJUNGA, CA, 91042",-118.28733709999995,34.253522807000024,142048650,L,29816,10141,N,SAMOA,AVE,9,91042
"18425 W SATICOY ST, , CA, 91335",Match,Exact,"18425 SATICOY ST, RESEDA, CA, 91335",-118.53411951199996,34.20839492400006,141762731,R,25770,18425,W,SATICOY,ST,1,91335
"18425 W SATICOY ST, , CA, 91335",Match,Exact,"18425 SATICOY ST, RESEDA, CA, 91335",-118.53411951199996,34.20839492400006,141762731,R,25746,18425,W,SATICOY,ST,1,91335
"18425 W SATICOY ST, , CA, 0",No_Match,,,,#ERR,,,30355,18425,W,SATICOY,ST,10,
"18425 W SATICOY ST, , CA, 91335",Match,Exact,"18425 SATICOY ST, RESEDA, CA, 91335",-118.53411951199996,34.20839492400006,141762731,R,30342,18425,W,SATICOY,ST,10,91335
"18425 W SATICOY ST, , CA, 91335",Match,Exact,"18425 SATICOY ST, RESEDA, CA, 91335",-118.53411951199996,34.20839492400006,141762731,R,30351,18425,W,SATICOY,ST,2,91335
"18425 W SATICOY ST, , CA, 91335",Match,Exact,"18425 SATICOY ST, RESEDA, CA, 91335",-118.53411951199996,34.20839492400006,141762731,R,30104,18425,W,SATICOY,ST,2,91335
"18425 W SATICOY ST, , CA, 91335",Match,Exact,"18425 SATICOY ST, RESEDA, CA, 91335",-118.53411951199996,34.20839492400006,141762731,R,30103,18425,W,SATICOY,ST,3,91335
"18425 W SATICOY ST, , CA, 91335",Match,Exact,"18425 SATICOY ST, RESEDA, CA, 91335",-118.53411951199996,34.20839492400006,141762731,R,30350,18425,W,SATICOY,ST,3,91335
"18425 W SATICOY ST, , CA, 91335",Match,Exact,"18425 SATICOY ST, RESEDA, CA, 91335",-118.53411951199996,34.20839492400006,141762731,R,30349,18425,W,SATICOY,ST,4,91335
"18425 W SATICOY ST, , CA, 91335",Match,Exact,"18425 SATICOY ST, RESEDA, CA, 91335",-118.53411951199996,34.20839492400006,141762731,R,30102,18425,W,SATICOY,ST,4,91335
"18425 W SATICOY ST, , CA, 91335",Match,Exact,"18425 SATICOY ST, RESEDA, CA, 91335",-118.53411951199996,34.20839492400006,141762731,R,30105,18425,W,SATICOY,ST,5,91335
"18425 W SATICOY ST, , CA, 91335",Match,Exact,"18425 SATICOY ST, RESEDA, CA, 91335",-118.53411951199996,34.20839492400006,141762731,R,30353,18425,W,SATICOY,ST,5,91335
"18425 W SATICOY ST, , CA, 91335",Match,Exact,"18425 SATICOY ST, RESEDA, CA, 91335",-118.53411951199996,34.20839492400006,141762731,R,25768,18425,W,SATICOY,ST,6,91335
"18425 W SATICOY ST, , CA, 91335",Match,Exact,"18425 SATICOY ST, RESEDA, CA, 91335",-118.53411951199996,34.20839492400006,141762731,R,30352,18425,W,SATICOY,ST,6,91335
"18425 W SATICOY ST, , CA, 0",No_Match,,,,#ERR,,,30347,18425,W,SATICOY,ST,7,
"18425 W SATICOY ST, , CA, 91335",Match,Exact,"18425 SATICOY ST, RESEDA, CA, 91335",-118.53411951199996,34.20839492400006,141762731,R,30343,18425,W,SATICOY,ST,7,91335
"18425 W SATICOY ST, , CA, 91335",Match,Exact,"18425 SATICOY ST, RESEDA, CA, 91335",-118.53411951199996,34.20839492400006,141762731,R,30340,18425,W,SATICOY,ST,8,91335
"18425 W SATICOY ST, , CA, 0",No_Match,,,,#ERR,,,30354,18425,W,SATICOY,ST,8,
"18425 W SATICOY ST, , CA, 91335",Match,Exact,"18425 SATICOY ST, RESEDA, CA, 91335",-118.53411951199996,34.20839492400006,141762731,R,30341,18425,W,SATICOY,ST,9,91335
"18425 W SATICOY ST, , CA, 0",No_Match,,,,#ERR,,,30348,18425,W,SATICOY,ST,9,
"4435 N SAUGUS AVE, , CA, 91403",Match,Exact,"4435 SAUGUS AVE, SHERMAN OAKS, CA, 91403",-118.46614048799995,34.150309476000075,141560647,L,25582,4435,N,SAUGUS,AVE,,91403
"4437 N SAUGUS AVE, , CA, 91403",Match,Exact,"4437 SAUGUS AVE, SHERMAN OAKS, CA, 91403",-118.46614398399998,34.15033395000006,141560647,L,29160,4437,N,SAUGUS,AVE,,91403
"4439 N SAUGUS AVE, , CA, 91403",Match,Exact,"4439 SAUGUS AVE, SHERMAN OAKS, CA, 91403",-118.46614607699996,34.150359019000064,141560647,L,29161,4439,N,SAUGUS,AVE,,91403
"4441 N SAUGUS AVE, , CA, 91403",Match,Exact,"4441 SAUGUS AVE, SHERMAN OAKS, CA, 91403",-118.46614680199997,34.15038365500004,141560647,L,29162,4441,N,SAUGUS,AVE,,91403
"4506 N SAUGUS AVE, , CA, 91403",Match,Exact,"4506 SAUGUS AVE, SHERMAN OAKS, CA, 91403",-118.46613717599996,34.151376705000075,141560644,R,25579,4506,N,SAUGUS,AVE,1,91403
"4506 N SAUGUS AVE, , CA, 91403",Match,Exact,"4506 SAUGUS AVE, SHERMAN OAKS, CA, 91403",-118.46613717599996,34.151376705000075,141560644,R,29135,4506,N,SAUGUS,AVE,10,91403
"4506 N SAUGUS AVE, , CA, 91403",Match,Exact,"4506 SAUGUS AVE, SHERMAN OAKS, CA, 91403",-118.46613717599996,34.151376705000075,141560644,R,29134,4506,N,SAUGUS,AVE,11,91403
"4506 N SAUGUS AVE, , CA, 91403",Match,Exact,"4506 SAUGUS AVE, SHERMAN OAKS, CA, 91403",-118.46613717599996,34.151376705000075,141560644,R,29133,4506,N,SAUGUS,AVE,12,91403
"4506 N SAUGUS AVE, , CA, 91403",Match,Exact,"4506 SAUGUS AVE, SHERMAN OAKS, CA, 91403",-118.46613717599996,34.151376705000075,141560644,R,29132,4506,N,SAUGUS,AVE,13,91403
"4506 N SAUGUS AVE, , CA, 91403",Match,Exact,"4506 SAUGUS AVE, SHERMAN OAKS, CA, 91403",-118.46613717599996,34.151376705000075,141560644,R,29131,4506,N,SAUGUS,AVE,14,91403
"4506 N SAUGUS AVE, , CA, 91403",Match,Exact,"4506 SAUGUS AVE, SHERMAN OAKS, CA, 91403",-118.46613717599996,34.151376705000075,141560644,R,29140,4506,N,SAUGUS,AVE,2,91403
"4506 N SAUGUS AVE, , CA, 91403",Match,Exact,"4506 SAUGUS AVE, SHERMAN OAKS, CA, 91403",-118.46613717599996,34.151376705000075,141560644,R,29141,4506,N,SAUGUS,AVE,3,91403
"4506 N SAUGUS AVE, , CA, 91403",Match,Exact,"4506 SAUGUS AVE, SHERMAN OAKS, CA, 91403",-118.46613717599996,34.151376705000075,141560644,R,29137,4506,N,SAUGUS,AVE,4,91403
"4506 N SAUGUS AVE, , CA, 91403",Match,Exact,"4506 SAUGUS AVE, SHERMAN OAKS, CA, 91403",-118.46613717599996,34.151376705000075,141560644,R,29142,4506,N,SAUGUS,AVE,5,91403
"4506 N SAUGUS AVE, , CA, 91403",Match,Exact,"4506 SAUGUS AVE, SHERMAN OAKS, CA, 91403",-118.46613717599996,34.151376705000075,141560644,R,29139,4506,N,SAUGUS,AVE,6,91403
"4506 N SAUGUS AVE, , CA, 91403",Match,Exact,"4506 SAUGUS AVE, SHERMAN OAKS, CA, 91403",-118.46613717599996,34.151376705000075,141560644,R,29138,4506,N,SAUGUS,AVE,7,91403
"4506 N SAUGUS AVE, , CA, 91403",Match,Exact,"4506 SAUGUS AVE, SHERMAN OAKS, CA, 91403",-118.46613717599996,34.151376705000075,141560644,R,29143,4506,N,SAUGUS,AVE,8,91403
"4506 N SAUGUS AVE, , CA, 91403",Match,Exact,"4506 SAUGUS AVE, SHERMAN OAKS, CA, 91403",-118.46613717599996,34.151376705000075,141560644,R,29136,4506,N,SAUGUS,AVE,9,91403
"3422 S SCHOONER AVE, , CA, 90292",Match,Exact,"3422 SCHOONER AVE, VENICE, CA, 90292",-118.46349258799995,33.97838325600003,642863636,L,26397,3422,S,SCHOONER,AVE,NO 1,90292
"3422 S SCHOONER AVE, , CA, 90292",Match,Exact,"3422 SCHOONER AVE, VENICE, CA, 90292",-118.46349258799995,33.97838325600003,642863636,L,33873,3422,S,SCHOONER,AVE,NO 10,90292
"3422 S SCHOONER AVE, , CA, 90292",Match,Exact,"3422 SCHOONER AVE, VENICE, CA, 90292",-118.46349258799995,33.97838325600003,642863636,L,33872,3422,S,SCHOONER,AVE,NO 11,90292
"3422 S SCHOONER AVE, , CA, 90292",Match,Exact,"3422 SCHOONER AVE, VENICE, CA, 90292",-118.46349258799995,33.97838325600003,642863636,L,33871,3422,S,SCHOONER,AVE,NO 12,90292
"3422 S SCHOONER AVE, , CA, 90292",Match,Exact,"3422 SCHOONER AVE, VENICE, CA, 90292",-118.46349258799995,33.97838325600003,642863636,L,33869,3422,S,SCHOONER,AVE,NO 2,90292
"3422 S SCHOONER AVE, , CA, 90292",Match,Exact,"3422 SCHOONER AVE, VENICE, CA, 90292",-118.46349258799995,33.97838325600003,642863636,L,33870,3422,S,SCHOONER,AVE,NO 3,90292
"3422 S SCHOONER AVE, , CA, 90292",Match,Exact,"3422 SCHOONER AVE, VENICE, CA, 90292",-118.46349258799995,33.97838325600003,642863636,L,33877,3422,S,SCHOONER,AVE,NO 4,90292
"3422 S SCHOONER AVE, , CA, 90292",Match,Exact,"3422 SCHOONER AVE, VENICE, CA, 90292",-118.46349258799995,33.97838325600003,642863636,L,33878,3422,S,SCHOONER,AVE,NO 5,90292
"3422 S SCHOONER AVE, , CA, 90292",Match,Exact,"3422 SCHOONER AVE, VENICE, CA, 90292",-118.46349258799995,33.97838325600003,642863636,L,33879,3422,S,SCHOONER,AVE,NO 6,90292
"3422 S SCHOONER AVE, , CA, 90292",Match,Exact,"3422 SCHOONER AVE, VENICE, CA, 90292",-118.46349258799995,33.97838325600003,642863636,L,33876,3422,S,SCHOONER,AVE,NO 7,90292
"3422 S SCHOONER AVE, , CA, 90292",Match,Exact,"3422 SCHOONER AVE, VENICE, CA, 90292",-118.46349258799995,33.97838325600003,642863636,L,33875,3422,S,SCHOONER,AVE,NO 8,90292
"3422 S SCHOONER AVE, , CA, 90292",Match,Exact,"3422 SCHOONER AVE, VENICE, CA, 90292",-118.46349258799995,33.97838325600003,642863636,L,33874,3422,S,SCHOONER,AVE,NO 9,90292
"3310 S SEPULVEDA BLVD, , CA, 90034",Match,Exact,"3310 S SEPULVEDA BLVD, LOS ANGELES, CA, 90034",-118.42520437999997,34.02303793600004,141573358,L,25545,3310,S,SEPULVEDA,BLVD,1,90034
"3310 S SEPULVEDA BLVD, , CA, 90034",Match,Exact,"3310 S SEPULVEDA BLVD, LOS ANGELES, CA, 90034",-118.42520437999997,34.02303793600004,141573358,L,28816,3310,S,SEPULVEDA,BLVD,2,90034
"3310 S SEPULVEDA BLVD, , CA, 90034",Match,Exact,"3310 S SEPULVEDA BLVD, LOS ANGELES, CA, 90034",-118.42520437999997,34.02303793600004,141573358,L,28817,3310,S,SEPULVEDA,BLVD,3,90034
"3310 S SEPULVEDA BLVD, , CA, 90034",Match,Exact,"3310 S SEPULVEDA BLVD, LOS ANGELES, CA, 90034",-118.42520437999997,34.02303793600004,141573358,L,28818,3310,S,SEPULVEDA,BLVD,4,90034
"5230 N SEPULVEDA BLVD, , CA, 91403",No_Match,,,,#ERR,,,26342,5230,N,SEPULVEDA,BLVD,A,91403
"9740 N SEPULVEDA BLVD, , CA, 91343",Match,Exact,"9740 SEPULVEDA BLVD, NORTHRIDGE, CA, 91343",-118.467369513,34.24732216600006,141548888,R,26012,9740,N,SEPULVEDA,BLVD,1,91343
"9740 N SEPULVEDA BLVD, , CA, 91343",Match,Exact,"9740 SEPULVEDA BLVD, NORTHRIDGE, CA, 91343",-118.467369513,34.24732216600006,141548888,R,31764,9740,N,SEPULVEDA,BLVD,10,91343
"9740 N SEPULVEDA BLVD, , CA, 91343",Match,Exact,"9740 SEPULVEDA BLVD, NORTHRIDGE, CA, 91343",-118.467369513,34.24732216600006,141548888,R,36362,9740,N,SEPULVEDA,BLVD,11,91343
"9740 N SEPULVEDA BLVD, , CA, 91343",Match,Exact,"9740 SEPULVEDA BLVD, NORTHRIDGE, CA, 91343",-118.467369513,34.24732216600006,141548888,R,36363,9740,N,SEPULVEDA,BLVD,12,91343
"9740 N SEPULVEDA BLVD, , CA, 91343",Match,Exact,"9740 SEPULVEDA BLVD, NORTHRIDGE, CA, 91343",-118.467369513,34.24732216600006,141548888,R,36364,9740,N,SEPULVEDA,BLVD,13,91343
"9740 N SEPULVEDA BLVD, , CA, 91343",Match,Exact,"9740 SEPULVEDA BLVD, NORTHRIDGE, CA, 91343",-118.467369513,34.24732216600006,141548888,R,36365,9740,N,SEPULVEDA,BLVD,14,91343
"9740 N SEPULVEDA BLVD, , CA, 91343",Match,Exact,"9740 SEPULVEDA BLVD, NORTHRIDGE, CA, 91343",-118.467369513,34.24732216600006,141548888,R,36366,9740,N,SEPULVEDA,BLVD,15,91343
"9740 N SEPULVEDA BLVD, , CA, 91343",Match,Exact,"9740 SEPULVEDA BLVD, NORTHRIDGE, CA, 91343",-118.467369513,34.24732216600006,141548888,R,26498,9740,N,SEPULVEDA,BLVD,16,91343
"9740 N SEPULVEDA BLVD, , CA, 91343",Match,Exact,"9740 SEPULVEDA BLVD, NORTHRIDGE, CA, 91343",-118.467369513,34.24732216600006,141548888,R,34593,9740,N,SEPULVEDA,BLVD,17,91343
"9740 N SEPULVEDA BLVD, , CA, 91343",Match,Exact,"9740 SEPULVEDA BLVD, NORTHRIDGE, CA, 91343",-118.467369513,34.24732216600006,141548888,R,34592,9740,N,SEPULVEDA,BLVD,18,91343
"9740 N SEPULVEDA BLVD, , CA, 91343",Match,Exact,"9740 SEPULVEDA BLVD, NORTHRIDGE, CA, 91343",-118.467369513,34.24732216600006,141548888,R,34591,9740,N,SEPULVEDA,BLVD,19,91343
"9740 N SEPULVEDA BLVD, , CA, 91343",Match,Exact,"9740 SEPULVEDA BLVD, NORTHRIDGE, CA, 91343",-118.467369513,34.24732216600006,141548888,R,31767,9740,N,SEPULVEDA,BLVD,2,91343
"9740 N SEPULVEDA BLVD, , CA, 91343",Match,Exact,"9740 SEPULVEDA BLVD, NORTHRIDGE, CA, 91343",-118.467369513,34.24732216600006,141548888,R,34590,9740,N,SEPULVEDA,BLVD,20,91343
"9740 N SEPULVEDA BLVD, , CA, 91343",Match,Exact,"9740 SEPULVEDA BLVD, NORTHRIDGE, CA, 91343",-118.467369513,34.24732216600006,141548888,R,26013,9740,N,SEPULVEDA,BLVD,24,91343
"9740 N SEPULVEDA BLVD, , CA, 91343",Match,Exact,"9740 SEPULVEDA BLVD, NORTHRIDGE, CA, 91343",-118.467369513,34.24732216600006,141548888,R,31772,9740,N,SEPULVEDA,BLVD,25,91343
"9740 N SEPULVEDA BLVD, , CA, 91343",Match,Exact,"9740 SEPULVEDA BLVD, NORTHRIDGE, CA, 91343",-118.467369513,34.24732216600006,141548888,R,31769,9740,N,SEPULVEDA,BLVD,26,91343
"9740 N SEPULVEDA BLVD, , CA, 91343",Match,Exact,"9740 SEPULVEDA BLVD, NORTHRIDGE, CA, 91343",-118.467369513,34.24732216600006,141548888,R,31771,9740,N,SEPULVEDA,BLVD,27,91343
"9740 N SEPULVEDA BLVD, , CA, 91343",Match,Exact,"9740 SEPULVEDA BLVD, NORTHRIDGE, CA, 91343",-118.467369513,34.24732216600006,141548888,R,31770,9740,N,SEPULVEDA,BLVD,28,91343
"9740 N SEPULVEDA BLVD, , CA, 91343",Match,Exact,"9740 SEPULVEDA BLVD, NORTHRIDGE, CA, 91343",-118.467369513,34.24732216600006,141548888,R,31768,9740,N,SEPULVEDA,BLVD,3,91343
"9740 N SEPULVEDA BLVD, , CA, 91343",Match,Exact,"9740 SEPULVEDA BLVD, NORTHRIDGE, CA, 91343",-118.467369513,34.24732216600006,141548888,R,31765,9740,N,SEPULVEDA,BLVD,4,91343
"9740 N SEPULVEDA BLVD, , CA, 91343",Match,Exact,"9740 SEPULVEDA BLVD, NORTHRIDGE, CA, 91343",-118.467369513,34.24732216600006,141548888,R,31766,9740,N,SEPULVEDA,BLVD,5,91343
"9740 N SEPULVEDA BLVD, , CA, 91343",Match,Exact,"9740 SEPULVEDA BLVD, NORTHRIDGE, CA, 91343",-118.467369513,34.24732216600006,141548888,R,26011,9740,N,SEPULVEDA,BLVD,6,91343
"9740 N SEPULVEDA BLVD, , CA, 91343",Match,Exact,"9740 SEPULVEDA BLVD, NORTHRIDGE, CA, 91343",-118.467369513,34.24732216600006,141548888,R,31761,9740,N,SEPULVEDA,BLVD,7,91343
"9740 N SEPULVEDA BLVD, , CA, 91343",Match,Exact,"9740 SEPULVEDA BLVD, NORTHRIDGE, CA, 91343",-118.467369513,34.24732216600006,141548888,R,31762,9740,N,SEPULVEDA,BLVD,8,91343
"9740 N SEPULVEDA BLVD, , CA, 91343",Match,Exact,"9740 SEPULVEDA BLVD, NORTHRIDGE, CA, 91343",-118.467369513,34.24732216600006,141548888,R,31763,9740,N,SEPULVEDA,BLVD,9,91343
"9920 W SEPULVEDA ST, , CA, 91345",Match,Non_Exact,"9920 SEPULVEDA BLVD, MISSION HILLS, CA, 91345",-118.46733710099994,34.250640324000074,141547148,R,36241,9920,W,SEPULVEDA,ST,1,91345
"9920 W SEPULVEDA ST, , CA, 91345",Match,Non_Exact,"9920 SEPULVEDA BLVD, MISSION HILLS, CA, 91345",-118.46733710099994,34.250640324000074,141547148,R,36242,9920,W,SEPULVEDA,ST,2,91345
"9920 W SEPULVEDA ST, , CA, 91345",Match,Non_Exact,"9920 SEPULVEDA BLVD, MISSION HILLS, CA, 91345",-118.46733710099994,34.250640324000074,141547148,R,36243,9920,W,SEPULVEDA,ST,3,91345
"9920 W SEPULVEDA ST, , CA, 91345",Match,Non_Exact,"9920 SEPULVEDA BLVD, MISSION HILLS, CA, 91345",-118.46733710099994,34.250640324000074,141547148,R,36244,9920,W,SEPULVEDA,ST,4,91345
"9920 W SEPULVEDA ST, , CA, 91345",Match,Non_Exact,"9920 SEPULVEDA BLVD, MISSION HILLS, CA, 91345",-118.46733710099994,34.250640324000074,141547148,R,36245,9920,W,SEPULVEDA,ST,5,91345
"9920 W SEPULVEDA ST, , CA, 91345",Match,Non_Exact,"9920 SEPULVEDA BLVD, MISSION HILLS, CA, 91345",-118.46733710099994,34.250640324000074,141547148,R,36246,9920,W,SEPULVEDA,ST,6,91345
"9920 W SEPULVEDA ST, , CA, 91345",Match,Non_Exact,"9920 SEPULVEDA BLVD, MISSION HILLS, CA, 91345",-118.46733710099994,34.250640324000074,141547148,R,36247,9920,W,SEPULVEDA,ST,7,91345
"9924 W SEPULVEDA ST, , CA, 91345",Match,Non_Exact,"9924 SEPULVEDA BLVD, MISSION HILLS, CA, 91345",-118.46733654899998,34.250702483000055,141547148,R,36248,9924,W,SEPULVEDA,ST,1,91345
"9924 W SEPULVEDA ST, , CA, 91345",Match,Non_Exact,"9924 SEPULVEDA BLVD, MISSION HILLS, CA, 91345",-118.46733654899998,34.250702483000055,141547148,R,36249,9924,W,SEPULVEDA,ST,2,91345
"9924 W SEPULVEDA ST, , CA, 91345",Match,Non_Exact,"9924 SEPULVEDA BLVD, MISSION HILLS, CA, 91345",-118.46733654899998,34.250702483000055,141547148,R,36250,9924,W,SEPULVEDA,ST,3,91345
"9924 W SEPULVEDA ST, , CA, 91345",Match,Non_Exact,"9924 SEPULVEDA BLVD, MISSION HILLS, CA, 91345",-118.46733654899998,34.250702483000055,141547148,R,36251,9924,W,SEPULVEDA,ST,4,91345
"9924 W SEPULVEDA ST, , CA, 91345",Match,Non_Exact,"9924 SEPULVEDA BLVD, MISSION HILLS, CA, 91345",-118.46733654899998,34.250702483000055,141547148,R,36252,9924,W,SEPULVEDA,ST,5,91345
"9924 W SEPULVEDA ST, , CA, 91345",Match,Non_Exact,"9924 SEPULVEDA BLVD, MISSION HILLS, CA, 91345",-118.46733654899998,34.250702483000055,141547148,R,36253,9924,W,SEPULVEDA,ST,6,91345
"9924 W SEPULVEDA ST, , CA, 91345",Match,Non_Exact,"9924 SEPULVEDA BLVD, MISSION HILLS, CA, 91345",-118.46733654899998,34.250702483000055,141547148,R,36254,9924,W,SEPULVEDA,ST,7,91345
"9928 W SEPULVEDA ST, , CA, 91345",Match,Non_Exact,"9928 SEPULVEDA BLVD, MISSION HILLS, CA, 91345",-118.46733599799995,34.250764642000036,141547148,R,36255,9928,W,SEPULVEDA,ST,1,91345
"9928 W SEPULVEDA ST, , CA, 91345",Match,Non_Exact,"9928 SEPULVEDA BLVD, MISSION HILLS, CA, 91345",-118.46733599799995,34.250764642000036,141547148,R,36256,9928,W,SEPULVEDA,ST,2,91345
"9928 W SEPULVEDA ST, , CA, 91345",Match,Non_Exact,"9928 SEPULVEDA BLVD, MISSION HILLS, CA, 91345",-118.46733599799995,34.250764642000036,141547148,R,36257,9928,W,SEPULVEDA,ST,3,91345
"9928 W SEPULVEDA ST, , CA, 91345",Match,Non_Exact,"9928 SEPULVEDA BLVD, MISSION HILLS, CA, 91345",-118.46733599799995,34.250764642000036,141547148,R,36258,9928,W,SEPULVEDA,ST,4,91345
"9928 W SEPULVEDA ST, , CA, 91345",Match,Non_Exact,"9928 SEPULVEDA BLVD, MISSION HILLS, CA, 91345",-118.46733599799995,34.250764642000036,141547148,R,36259,9928,W,SEPULVEDA,ST,5,91345
"9928 W SEPULVEDA ST, , CA, 91345",Match,Non_Exact,"9928 SEPULVEDA BLVD, MISSION HILLS, CA, 91345",-118.46733599799995,34.250764642000036,141547148,R,36260,9928,W,SEPULVEDA,ST,6,91345
"9928 W SEPULVEDA ST, , CA, 91345",Match,Non_Exact,"9928 SEPULVEDA BLVD, MISSION HILLS, CA, 91345",-118.46733599799995,34.250764642000036,141547148,R,36261,9928,W,SEPULVEDA,ST,7,91345
